the_geom,cost_estimate,the_geom_webmercator,latitude,longitude,borough,job_type,permit_type,job_number,bin_number,job_type2,cartodb_id,enlargement_flag_yes_no,square_footage,permit_issuance_date,permit_expiration_date,job_location_house_number,job_location_street_name,community_board,applicant_business_name,proposed_occupancy_class,proposed_stories,proposed_dwelling_units
0101000020E610000000000060168952C000000000FA4D4440,65120,0101000020110F000004036629027C5FC149A982D5BCE65241,40.6091918945312,-74.1419906616211,Staten Island,NB,New Building,520354768,5171055,NB,1255,false,440,4/11/2019,4/10/2020 12:00,70 GAR,CRAFTON AVENUE,501,BRADLEY ASSOCIATES OF STA,UTILITY / MISCELLANEOUS,1,0
0101000020E610000000000080887F52C000000040FB4D4440,489097,0101000020110F0000C077CE98C76B5FC16DC8803BBEE65241,40.6092300415039,-73.9927062988281,Brooklyn,A1,ALT 1 Enlargement,321360399,3161584,A1,1256,true,1279,9/5/2019,3/25/2020 12:00,2016,77 STREET,311,SATRA ASSOCIATES CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000E0818652C0000000E0FB4D4440,307692,0101000020110F0000C2576A3CA0775FC107DD7FEEBEE65241,40.6092491149902,-74.101676940918,Staten Island,NB,New Building,520363598,5171429,NB,1257,false,2079,9/30/2019,9/29/2020 12:00,33,WITTEMAN PLACE,502,WALLACE AVENUE CONSTR LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000C01B7D52C000000040FD4D4440,2945644,0101000020110F0000D08EC830A9675FC1BAAF4A78C0E65241,40.6092910766602,-73.9548187255859,Brooklyn,NB,New Building,321906470,3426669,NB,1258,false,19903,5/22/2019,1/1/2020 12:00,1670,EAST 19 STREET,315,ROYAL HOME IMPROVEMENTS I,RESIDENTIAL: APARTMENT HOUSES,8,22
0101000020E610000000000000127D52C000000080FF4D4440,3251116,0101000020110F0000C98513A198675FC1ECFCADFCC2E65241,40.6093597412109,-73.9542236328125,Brooklyn,NB,New Building,321193855,3426569,NB,1259,false,21967,11/4/2019,2/21/2020 12:00,1669,EAST 19 STREET,315,VIRGINIA LIGHTING FIXTUR*,RESIDENTIAL: APARTMENT HOUSES,8,29
0101000020E610000000000020618552C000000020004E4440,310356,0101000020110F00005360DBC3B5755FC14728ADAFC3E65241,40.6093788146973,-74.0840530395508,Staten Island,NB,New Building,520339731,5169281,NB,1260,false,2097,10/21/2019,3/22/2020 12:00,155,STEUBEN  STREET,501,STRUCTURELINE INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000E0908852C000000020014E4440,311500,0101000020110F0000AAFD05661F7B5FC1704112CEC4E65241,40.6094093322754,-74.1338424682617,Staten Island,A1,ALT 1 Enlargement,520384049,5018559,A1,1261,true,1310,7/24/2019,3/30/2020 12:00,225,BYRNE AVE,501,CAVAGNARO CONTRACTING LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E610000000000000628552C000000020014E4440,304732,0101000020110F000042EE5740B7755FC1704112CEC4E65241,40.6094093322754,-74.0841064453125,Staten Island,NB,New Building,520339740,5169282,NB,1262,false,2059,10/21/2019,3/22/2020 12:00,151,STEUBEN  STREET,501,STRUCTURELINE INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000A0198952C0000000C0044E4440,566692,0101000020110F00005B5BA2AE077C5FC1760441DCC8E65241,40.6095199584961,-74.1421890258789,Staten Island,NB,New Building,520354740,5018947,NB,1263,false,3829,4/11/2019,4/10/2020 12:00,70,CRAFTON AVENUE,501,BRADLEY ASSOCIATES OF STA,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E610000000000040ED7C52C0000000C0044E4440,754504,0101000020110F0000693CA4345A675FC1760441DCC8E65241,40.6095199584961,-73.9519805908203,Brooklyn,NB,New Building,321533113,3182599,NB,1264,false,5098,10/17/2019,10/16/2020 12:00,1777,E 21 ST,315,SINGLA CONCEPTS INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000040ED7C52C0000000C0044E4440,67340,0101000020110F0000693CA4345A675FC1760441DCC8E65241,40.6095199584961,-73.9519805908203,Brooklyn,NB,New Building,321533131,3182599,NB,1265,false,455,10/16/2019,10/15/2020 12:00,1777,EAST 21 ST,315,SINGLA CONCEPTS INC,UTILITY / MISCELLANEOUS,1,
0101000020E6100000000000E03F7B52C000000020054E4440,374450,0101000020110F000069E075DE80645FC1BFFBA647C9E65241,40.6095314025879,-73.9257736206055,Brooklyn,A1,ALT 1 Enlargement,321436255,3241869,A1,1266,true,0,6/12/2019,3/24/2020 12:00,2129,KIMBALL STREET,318,PBS CONSTRUCTION CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000000FD8352C000000060054E4440,136368,0101000020110F0000AFB7D5D958735FC1F04B408FC9E65241,40.6095390319824,-74.0623168945312,Staten Island,A1,ALT 1 Enlargement,520369690,5042335,A1,1267,true,660,10/10/2019,3/11/2020 12:00,3,HARBORVIEW PLACE SOUTH,501,SAWYER CONSTRUCTION CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000E0658552C0000000C0054E4440,323528,0101000020110F000020F55AD5BD755FC14045A6FAC9E65241,40.6095504760742,-74.084342956543,Staten Island,NB,New Building,520339759,5169283,NB,1268,false,2186,10/21/2019,3/22/2020 12:00,147,STEUBEN  STREET,501,STRUCTURELINE INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E610000000000000417D52C000000000064E4440,12669688,0101000020110F00000497A376E8675FC1C7963F42CAE65241,40.6095581054688,-73.9570922851562,Brooklyn,NB,New Building,320992155,3425518,NB,1269,false,85606,6/24/2019,6/17/2020 12:00,1601,KINGS HIGHWAY,315,INTEGRITY CONTRACTING INC,MERCANTILE,5,0
0101000020E610000000000040AC7D52C000000060064E4440,1002746,0101000020110F00003CFA6AA39E685FC11892A5ADCAE65241,40.6095695495605,-73.9636383056641,Brooklyn,A1,ALT 1 Enlargement,321191535,3176251,A1,1270,true,1933,4/4/2019,4/10/2020 12:00,918,AVENUE P,315,HABONEH CONSTRUCTION INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000020127D52C000000060074E4440,1742552,0101000020110F00007F756ED798675FC1D1E00ACCCBE65241,40.6096000671387,-73.954231262207,Brooklyn,NB,New Building,321296566,3182539,NB,1271,false,11774,9/26/2019,9/25/2020 12:00,1657,EAST 19 STREET,315,TANIR INC,RESIDENTIAL: APARTMENT HOUSES,8,15
0101000020E6100000000000A0A08852C0000000000A4E4440,264624,0101000020110F00008BF8C7263A7B5FC13BF8D4BBCEE65241,40.6096801757812,-74.1348037719727,Staten Island,NB,New Building,520355106,5171044,NB,1272,false,1788,2/15/2019,2/15/2020 12:00,149,KELL AVENUE,501,MAXIMUM CONTRACTING INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000A03A7B52C0000000000A4E4440,120000,0101000020110F0000C88C8AF377645FC13BF8D4BBCEE65241,40.6096801757812,-73.9254531860352,Brooklyn,A1,ALT 1 Enlargement,321621679,3241887,A1,1273,true,1078,11/20/2019,9/14/2020 12:00,2132,COLEMAN STREET,318,Z & J CONSTRUCTION CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000201A8952C0000000A00B4E4440,349724,0101000020110F00002C1A0E88087C5FC102CF398DD0E65241,40.6097297668457,-74.142219543457,Staten Island,NB,New Building,520354759,5171056,NB,1274,false,2363,4/11/2019,4/10/2020 12:00,428,PURDY AVENUE,501,BRADLEY ASSOCIATES OF STA,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000C0A08852C0000000A00B4E4440,264624,0101000020110F000040E8225D3A7B5FC102CF398DD0E65241,40.6097297668457,-74.1348114013672,Staten Island,NB,New Building,520355099,5171045,NB,1275,false,1788,2/15/2019,2/15/2020 12:00,147,KELL AVENUE,501,MAXIMUM CONTRACTING INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000040DD7D52C0000000A00B4E4440,1736022,0101000020110F0000BF06AADEF1685FC102CF398DD0E65241,40.6097297668457,-73.9666290283203,Brooklyn,A1,ALT 1 Enlargement,321425677,3253568,A1,1276,true,960,10/15/2019,10/14/2020 12:00,1686,EAST 7TH STREET,312,M.N.C. GENERAL CONTR CORP,RESIDENTIAL: APARTMENT HOUSES,2,1
0101000020E610000000000000698852C0000000A00C4E4440,372960,0101000020110F0000A64BB5AADB7A5FC1BA4A9FABD1E65241,40.6097602844238,-74.1314086914062,Staten Island,NB,New Building,520363687,5018405,NB,1277,false,2520,9/30/2019,9/29/2020 12:00,96,WHEELER AVE,501,WALLACE AVENUE CONSTR LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000A0568752C0000000400D4E4440,190000,0101000020110F00005302009D09795FC163BC9E5ED2E65241,40.6097793579102,-74.1146621704102,Staten Island,A1,ALT 1 Enlargement,520282113,5017437,A1,1278,true,2216,9/20/2019,1/14/2020 12:00,51,SCHMIDTS LANE,502,ALKA CONTRACTING INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000020698852C0000000A00D4E4440,372960,0101000020110F0000593B10E1DB7A5FC103CF04CAD2E65241,40.609790802002,-74.1314163208008,Staten Island,NB,New Building,520363696,5171602,NB,1279,false,2520,9/30/2019,9/29/2020 12:00,94,WHEELER AVE,501,WALLACE AVENUE CONSTR LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000020EC7952C0000000A00E4E4440,485186,0101000020110F00002CE1F8C43F625FC1DE5B6AE8D3E65241,40.6098213195801,-73.9050369262695,Brooklyn,A1,ALT 1 Enlargement,321454172,3243316,A1,1280,true,686,10/16/2019,10/13/2020 12:00,62,BARLOW DRIVE NORTH,318,ADIR STUCCO INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000A03A8452C0000000E0104E4440,197000,0101000020110F00007056F586C1735FC128F8CE6CD6E65241,40.6098899841309,-74.0660781860352,Staten Island,A1,ALT 1 Enlargement,520385556,5043002,A1,1281,true,959,10/7/2019,3/11/2020 12:00,73,HOPE AVENUE,501,SAWYER CONSTRUCTION CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000020437E52C0000000E0104E4440,1207088,0101000020110F0000A2262BEA9E695FC128F8CE6CD6E65241,40.6098899841309,-73.9728469848633,Brooklyn,NB,New Building,321683488,3425161,NB,1282,false,8156,8/28/2019,5/29/2020 12:00,1763,MCDONALD AVE.,312,VILLANO CONSTRUCTION LLC,MERCANTILE,1,
0101000020E610000000000020BC7D52C000000020124E4440,1118395,0101000020110F0000D2E4879AB9685FC1680CCED2D7E65241,40.6099281311035,-73.9646072387695,Brooklyn,A1,ALT 1 Enlargement,321389154,3253576,A1,1283,true,2040,2/1/2019,1/22/2020 12:00,823,AVENUE P,312,SKY VIEW GENERAL CONTRACT,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000000EE7952C0000000C0174E4440,567050,0101000020110F0000C1EC4CF442625FC1398DCA1DDEE65241,40.6100997924805,-73.9051513671875,Brooklyn,A1,ALT 1 Enlargement,321533122,3243314,A1,1284,true,1145,11/7/2019,11/1/2020 12:00,50,BARLOW DRIVE NORTH,318,PARTINICO CONSTRUCTION CO,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000E0BC7D52C0000000C0184E4440,742000,0101000020110F00000D83A9E0BA685FC1E270303CDFE65241,40.6101303100586,-73.9646530151367,Brooklyn,A1,ALT 1 Enlargement,321533104,3175111,A1,1285,true,1647,8/19/2019,8/14/2020 12:00,1590,EAST 9TH ST,312,LAVADA INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000040288052C000000060194E4440,977392,0101000020110F00003C1FC7F2D66C5FC1822330EFDFE65241,40.6101493835449,-74.0024566650391,Brooklyn,NB,New Building,321190778,3164597,NB,1286,false,6604,10/15/2019,9/22/2020 12:00,8154,BAY 16TH STREET,311,FUNG TAI CONSTRUCTION INC,RESIDENTIAL: APARTMENT HOUSES,4,6
0101000020E610000000000000FF8352C0000000C0194E4440,442076,0101000020110F0000F7B2843F5C735FC11A5D965AE0E65241,40.6101608276367,-74.0624389648438,Staten Island,NB,New Building,510003336,5042304,NB,1287,false,2987,11/8/2019,10/29/2020 12:00,87,CLIFF STREET,501,DEMCO HOLDINGS LLC,RESIDENTIAL 1-2 FAMILY HOUSES,2,2
0101000020E6100000000000A01C7052C0000000001A4E4440,2555072,0101000020110F000095C0E3BB95515FC17ED92FA2E0E65241,40.6101684570312,-73.7517471313477,Queens,NB,New Building,420655865,4607358,NB,1288,false,17264,5/21/2019,5/15/2020 12:00,1490,BEACH CHANNEL DRIVE,414,NAVILLUS TILE INC,EDUCATIONAL,2,0
0101000020E6100000000000A01C7052C0000000001A4E4440,165908,0101000020110F000095C0E3BB95515FC17ED92FA2E0E65241,40.6101684570312,-73.7517471313477,Queens,NB,New Building,420655874,4607359,NB,1289,false,1121,5/21/2019,5/15/2020 12:00,1440,BEACH CHANNEL DRIVE,414,NAVILLUS TILE INC,FACTORY/INDUSTRIAL: LOW HAZARD,1,
0101000020E6100000000000A01C7052C0000000001A4E4440,252784,0101000020110F000095C0E3BB95515FC17ED92FA2E0E65241,40.6101684570312,-73.7517471313477,Queens,NB,New Building,420655883,4607360,NB,1290,false,1708,5/21/2019,5/15/2020 12:00,1496,BEACH CHANNEL DRIVE,414,NAVILLUS TILE INC,FACTORY/INDUSTRIAL: LOW HAZARD,1,
0101000020E6100000000000A01C7052C0000000001A4E4440,176416,0101000020110F000095C0E3BB95515FC17ED92FA2E0E65241,40.6101684570312,-73.7517471313477,Queens,NB,New Building,420655909,4867329,NB,1291,false,1192,5/21/2019,5/15/2020 12:00,1560,HASSOCK STREET,414,NAVILLUS TILE INC,FACTORY/INDUSTRIAL: LOW HAZARD,1,
0101000020E6100000000000A01C7052C0000000001A4E4440,244792,0101000020110F000095C0E3BB95515FC17ED92FA2E0E65241,40.6101684570312,-73.7517471313477,Queens,NB,New Building,420655918,4867330,NB,1292,false,1654,5/21/2019,5/15/2020 12:00,1260,REDFERN AVENUE,414,NAVILLUS TILE INC,FACTORY/INDUSTRIAL: LOW HAZARD,1,
0101000020E6100000000000A01C7052C0000000001A4E4440,287564,0101000020110F000095C0E3BB95515FC17ED92FA2E0E65241,40.6101684570312,-73.7517471313477,Queens,NB,New Building,420655927,4867331,NB,1293,false,1943,5/21/2019,5/15/2020 12:00,1402,REDFERN AVENUE,414,NAVILLUS TILE INC,FACTORY/INDUSTRIAL: LOW HAZARD,1,
0101000020E610000000000020B28552C0000000601A4E4440,705368,0101000020110F00006A210A5A3F765FC11515960DE1E65241,40.610179901123,-74.088996887207,Staten Island,NB,New Building,520044283,5167042,NB,1294,false,4766,4/8/2019,1/1/2020 12:00,668,RICHMOND ROAD,501,COMMAND COOLING INC,MERCANTILE,2,2
0101000020E6100000000000409E7D52C0000000C01A4E4440,6151472,0101000020110F00003C1BA2DB86685FC1E551FC78E1E65241,40.6101913452148,-73.9627838134766,Brooklyn,NB,New Building,321126517,3425805,NB,1295,false,41564,10/11/2019,9/1/2020 12:00,1938,CONEY ISLAND AVENUE,312,YM PRO CORP,BUSINESS,7,
0101000020E6100000000000004F8052C0000000601D4E4440,2000368,0101000020110F0000E763E5C4186D5FC1411DC868E4E65241,40.6102714538574,-74.0048217773438,Brooklyn,NB,New Building,321193926,3336420,NB,1296,false,13516,7/13/2019,7/19/2020 12:00,1654,84 STREET,311,D Z IMAGE INC,RESIDENTIAL: APARTMENT HOUSES,3,12
0101000020E6100000000000801D8052C000000080234E4440,672808,0101000020110F000091983AB0C46C5FC17CDDF942EBE65241,40.6104583740234,-74.0018005371094,Brooklyn,NB,New Building,321482980,3424575,NB,1297,false,4546,6/12/2019,6/6/2020 12:00,8136,BAY 16 STREET,311,OREO SERVICES INC,RESIDENTIAL: APARTMENT HOUSES,4,3
0101000020E6100000000000801D8052C000000080234E4440,672808,0101000020110F000091983AB0C46C5FC17CDDF942EBE65241,40.6104583740234,-74.0018005371094,Brooklyn,NB,New Building,321576950,3424575,NB,1298,false,4546,6/12/2019,6/6/2020 12:00,8134,BAY 16 STREET,311,OREO SERVICES INC,RESIDENTIAL: APARTMENT HOUSES,4,3
0101000020E610000000000000257D52C000000080244E4440,2798976,0101000020110F000001D911E7B8675FC1D9256061ECE65241,40.6104888916016,-73.9553833007812,Brooklyn,NB,New Building,302017412,3182480,NB,1299,false,18912,1/3/2019,1/2/2020 12:00,1808,AVENUE P,315,NEW YORK MAJOR CONSTRUCTI,RESIDENTIAL: APARTMENT HOUSES,7,12
0101000020E6100000000000609B8852C0000000E0264E4440,263440,0101000020110F0000EBA4DC3B317B5FC113349309EFE65241,40.6105613708496,-74.1344833374023,Staten Island,NB,New Building,520354713,5018493,NB,1300,false,1780,4/23/2019,4/4/2020 12:00,156,BYRNE AVENUE,501,J.B.I. CONSTRUCTION GROUP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000A0D57D52C000000020274E4440,1317200,0101000020110F0000B7E8FEEAE4685FC19BCC2C51EFE65241,40.6105690002441,-73.9661636352539,Brooklyn,NB,New Building,321844215,3175068,NB,1301,false,8900,11/4/2019,10/31/2020 12:00,1651,EAST 7 STREET,312,RUBIN DEVEL AND CONST INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000060148C52C000000020284E4440,1392236,0101000020110F00009CF52F4A17815FC10C34936FF0E65241,40.6105995178223,-74.1887435913086,Staten Island,NB,New Building,520221563,5164601,NB,1302,false,9407,10/21/2019,10/15/2020 12:00,317,CHELSEA ROAD,502,"DITTA MALITO CONTRACTING,",STORAGE: LOW HAZARD,1,
0101000020E6100000000000E0BC8552C000000020294E4440,451548,0101000020110F000013A8969C51765FC112A4F98DF1E65241,40.6106300354004,-74.0896530151367,Staten Island,NB,New Building,520258382,5863050,NB,1303,false,3051,10/25/2019,9/8/2020 12:00,16,CONCORD PLACE,501,TECHLINE CONSTRUCTION LLC,FACTORY/INDUSTRIAL: MODERATE HAZARD,2,0
0101000020E6100000000000207E7D52C000000020294E4440,189538,0101000020110F0000F376574A50685FC112A4F98DF1E65241,40.6106300354004,-73.960823059082,Brooklyn,A1,ALT 1 Enlargement,321938873,3181719,A1,1304,true,227,7/30/2019,4/11/2020 12:00,1586,EAST 13 STREET,314,VICE CONTRACTING LLC,RESIDENTIAL: APARTMENT HOUSES,3,3
0101000020E610000000000000E37952C0000000202A4E4440,626430,0101000020110F0000AE860A4530625FC1A71C60ACF2E65241,40.6106605529785,-73.9044799804688,Brooklyn,A1,ALT 1 Enlargement,321506198,3243345,A1,1305,true,0,9/17/2019,9/16/2020 12:00,268,MAYFAIR DRIVE NORTH,318,JACOBS DEVELOPMENT CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000002F8852C0000000C02C4E4440,217220,0101000020110F000058D4E225797A5FC1F8412D9CF5E65241,40.6107406616211,-74.1278686523438,Staten Island,A1,ALT 1 Enlargement,520319502,5018164,A1,1306,true,900,11/4/2019,8/4/2020 12:00,68,GANSEVOORT BLVD,501,D.R. CONTRACTING,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E6100000000000A0968852C0000000002D4E4440,263440,0101000020110F00001C105D2A297B5FC118E7C6E3F5E65241,40.6107482910156,-74.1341934204102,Staten Island,NB,New Building,520354722,5170998,NB,1307,false,1780,4/23/2019,4/4/2020 12:00,158,BYRNE AVENUE,501,J.B.I. CONSTRUCTION GROUP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000A0B57D52C0000000002F4E4440,1100000,0101000020110F000023340F90AE685FC143239420F8E65241,40.6108093261719,-73.9642105102539,Brooklyn,A1,ALT 1 Enlargement,321802698,3175175,A1,1308,true,1877,10/24/2019,10/23/2020 12:00,1565,EAST 9 STREET,312,M.N.C. GENERAL CONTR CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000060317B52C0000000002F4E4440,703296,0101000020110F00009642413D68645FC143239420F8E65241,40.6108093261719,-73.9248886108398,Brooklyn,NB,New Building,321096595,3241967,NB,1309,false,4752,9/6/2019,2/14/2020 12:00,4202,AVE T,318,PLATINUM BUILDERS INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000000F07952C0000000A0324E4440,388000,0101000020110F00000AE8FB5946625FC1BA77C82EFCE65241,40.6109199523926,-73.9052734375,Brooklyn,A1,ALT 1 Enlargement,321759922,3243338,A1,1310,true,1692,12/7/2018,12/7/2019 12:00,37,BARLOW DRIVE NORTH,318,"DELTAMER, INC",RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000E0FD7D52C000000040334E4440,10038988,0101000020110F0000D969604929695FC1FDB4C8E1FCE65241,40.6109390258789,-73.968620300293,Brooklyn,NB,New Building,302032342,3418325,NB,1311,false,67831,6/25/2019,6/24/2020 12:00,1544,OCEAN PARKWAY,312,QUALITY LOFTS LLC,RESIDENTIAL: APARTMENT HOUSES,7,47
0101000020E610000000000000297F52C000000040344E4440,932400,0101000020110F0000D6186B61256B5FC15C842F00FEE65241,40.610969543457,-73.9868774414062,Brooklyn,NB,New Building,321282964,3425056,NB,1312,false,6300,7/31/2019,7/30/2020 12:00,2125,72ND STREET,311,SHJ CONSTRUCTION INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E6100000000000603C7B52C000000040354E4440,373080,0101000020110F0000A9A883EC7A645FC14F5C961EFFE65241,40.6110000610352,-73.9255599975586,Brooklyn,A1,ALT 1 Enlargement,321702662,3241257,A1,1313,true,6600,8/8/2019,8/3/2020 12:00,4121,AVENUE T,318,GCB INC,BUSINESS,2,
0101000020E6100000000000801F7D52C000000080374E4440,5667216,0101000020110F0000F8A5708FAF675FC189E1FDA201E75241,40.6110687255859,-73.9550476074219,Brooklyn,NB,New Building,321183349,3425902,NB,1314,false,38292,11/4/2019,2/21/2020 12:00,1590,EAST 19 STREET,314,VIRGINIA LIGHTING FIXTUR*,RESIDENTIAL: APARTMENT HOUSES,8,22
0101000020E610000000000020F57952C0000000E0374E4440,485000,0101000020110F0000F64B8C0E4F625FC1F47B640E02E75241,40.6110801696777,-73.9055862426758,Brooklyn,A1,ALT 1 Enlargement,321729876,3243340,A1,1315,true,1490,10/4/2019,10/3/2020 12:00,25,BARLOW DRIVE NORTH,318,ADIR STUCCO INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000020618952C0000000E0394E4440,496093,0101000020110F0000D6F2D121817C5FC19372324B04E75241,40.611141204834,-74.1465530395508,Staten Island,A1,ALT 1 Enlargement,520293325,5013163,A1,1316,true,2944,8/21/2019,2/19/2020 12:00,519,WILLOWBROOK RD,501,MAXIMUM CONTRACTING INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000801B7A52C0000000803C4E4440,225000,0101000020110F000084C1993D90625FC14FFA003B07E75241,40.6112213134766,-73.9079284667969,Brooklyn,A1,ALT 1 Enlargement,321637715,3243638,A1,1317,true,173,2/8/2019,12/17/2019 12:00,2424,EAST 65 STREET,318,T.G. NEW YORK CONSTRUCTOR,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000A00F7E52C0000000203D4E4440,1325000,0101000020110F00000460D16F47695FC1766C01EE07E75241,40.6112403869629,-73.9697036743164,Brooklyn,A1,ALT 1 Enlargement,321802689,3174911,A1,1318,true,2625,5/9/2019,2/6/2020 12:00,1614,EAST 5 STREET,312,BUILDERS JOSEPH AND SONS,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000C0DB7952C000000000424E4440,766000,0101000020110F0000C53770F423625FC10D8D38620DE75241,40.6113891601562,-73.9040374755859,Brooklyn,A1,ALT 1 Enlargement,321716700,3243381,A1,1319,true,1789,6/26/2019,7/2/2020 12:00,86,WHITMAN DRIVE,318,REMAX CONSTRUCTION LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000A0ED8452C000000000444E4440,398712,0101000020110F00008C30A293F1745FC14431079F0FE75241,40.6114501953125,-74.0770034790039,Staten Island,NB,New Building,520354786,5171428,NB,1320,false,2694,9/30/2019,9/29/2020 12:00,317,ST. MARYS AVE,501,WALLACE AVENUE CONSTR LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000040948752C0000000A0454E4440,873940,0101000020110F000014A11F4A72795FC1EE2F6F7011E75241,40.611499786377,-74.1184234619141,Staten Island,NB,New Building,520364524,5017365,NB,1321,false,5905,5/13/2019,4/1/2020 12:00,65,TODT HILL ROAD,501,"JB BUZCO PLUMBING, LLC",RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000A0EC8452C000000000464E4440,398712,0101000020110F0000E7B2CAE0EF745FC1C4F7D5DB11E75241,40.6115112304688,-74.0769424438477,Staten Island,NB,New Building,520354795,5044176,NB,1322,false,2694,9/30/2019,9/29/2020 12:00,315,ST. MARYS AVE,501,WALLACE AVENUE CONSTR LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000040117E52C0000000A0464E4440,1093720,0101000020110F00002F8C6F324A695FC1D49CD68E12E75241,40.6115303039551,-73.9698028564453,Brooklyn,NB,New Building,321184525,3174908,NB,1323,false,7390,10/15/2019,10/14/2020 12:00,420,AVE O,312,M.N.C. GENERAL CONTR CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E6100000000000E0427D52C000000040484E4440,130000,0101000020110F000099A2F7A5EB675FC110C03E6014E75241,40.6115798950195,-73.9572067260742,Brooklyn,A1,ALT 1 Enlargement,321806596,3181911,A1,1324,true,488,1/24/2019,12/8/2019 12:00,1574,EAST 17 STREET,314,C & D GLOBAL TRADING LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
